method,cell,content,style,hit
cast,000000196442__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000196442,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000196442__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000196442,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000196442__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000196442,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000196442__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000196442,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000196442__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000196442,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
cast,000000196442__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000196442,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000196442__Minimalism__mario-schifano_untitled-1963,000000196442,Minimalism__mario-schifano_untitled-1963,0
cast,000000196442__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000196442,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000196442__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000196442,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
cast,000000196442__Pop_Art__peter-max_composition-red-green-1979,000000196442,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000196442__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000196442,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000196442__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000196442,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000196442__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000196442,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000196442__Romanticism__gustave-dore_paradise-lost-4,000000196442,Romanticism__gustave-dore_paradise-lost-4,1
cast,000000196442__Symbolism__nicholas-roerich_language-of-forest-1922,000000196442,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000196442__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000196442,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000210388__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000210388,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000210388__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000210388,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000210388__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000210388,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000210388__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000210388,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000210388__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000210388,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000210388__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000210388,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000210388__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000210388,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000210388__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000210388,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000210388__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000210388,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0
cast,000000210388__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000210388,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000210388__Minimalism__mario-schifano_untitled-1963,000000210388,Minimalism__mario-schifano_untitled-1963,0
cast,000000210388__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000210388,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000210388__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000210388,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
cast,000000210388__Pop_Art__peter-max_composition-red-green-1979,000000210388,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000210388__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000210388,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000210388__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000210388,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000210388__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000210388,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000210388__Romanticism__gustave-dore_paradise-lost-4,000000210388,Romanticism__gustave-dore_paradise-lost-4,1
cast,000000210388__Symbolism__nicholas-roerich_language-of-forest-1922,000000210388,Symbolism__nicholas-roerich_language-of-forest-1922,1
cast,000000210388__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000210388,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000226171__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000226171,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000226171__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000226171,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000226171__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000226171,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000226171__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000226171,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000226171__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000226171,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000226171__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000226171,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000226171__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000226171,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000226171__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000226171,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000226171__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000226171,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0
cast,000000226171__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000226171,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000226171__Minimalism__mario-schifano_untitled-1963,000000226171,Minimalism__mario-schifano_untitled-1963,1
cast,000000226171__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000226171,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000226171__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000226171,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,1
cast,000000226171__Pop_Art__peter-max_composition-red-green-1979,000000226171,Pop_Art__peter-max_composition-red-green-1979,1
cast,000000226171__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000226171,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000226171__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000226171,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000226171__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000226171,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000226171__Romanticism__gustave-dore_paradise-lost-4,000000226171,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000226171__Symbolism__nicholas-roerich_language-of-forest-1922,000000226171,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000226171__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000226171,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000235857__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000235857,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000235857__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000235857,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000235857__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000235857,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000235857__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000235857,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0
cast,000000235857__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000235857,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000235857__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000235857,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000235857__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000235857,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000235857__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000235857,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000235857__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000235857,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0
cast,000000235857__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000235857,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000235857__Minimalism__mario-schifano_untitled-1963,000000235857,Minimalism__mario-schifano_untitled-1963,0
cast,000000235857__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000235857,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000235857__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000235857,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
cast,000000235857__Pop_Art__peter-max_composition-red-green-1979,000000235857,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000235857__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000235857,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000235857__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000235857,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),1
cast,000000235857__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000235857,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000235857__Romanticism__gustave-dore_paradise-lost-4,000000235857,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000235857__Symbolism__nicholas-roerich_language-of-forest-1922,000000235857,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000235857__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000235857,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000272364__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000272364,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000272364__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000272364,Art_Nouveau_Modern__nicholas-roerich_oze-1914,1
cast,000000272364__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000272364,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000272364__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000272364,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000272364__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000272364,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000272364__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000272364,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000272364__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000272364,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000272364__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000272364,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000272364__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000272364,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0
cast,000000272364__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000272364,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000272364__Minimalism__mario-schifano_untitled-1963,000000272364,Minimalism__mario-schifano_untitled-1963,0
cast,000000272364__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000272364,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000272364__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000272364,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
cast,000000272364__Pop_Art__peter-max_composition-red-green-1979,000000272364,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000272364__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000272364,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000272364__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000272364,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000272364__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000272364,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000272364__Romanticism__gustave-dore_paradise-lost-4,000000272364,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000272364__Symbolism__nicholas-roerich_language-of-forest-1922,000000272364,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000272364__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000272364,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000273132__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000273132,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000273132__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000273132,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000273132__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000273132,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,1
cast,000000273132__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000273132,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000273132__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000273132,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000273132__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000273132,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000273132__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000273132,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000273132__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000273132,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
