method,output,cell,content,style,ssim,lpips,e_ssim,l_c,l_s
aesfa,000000356968__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000356968__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000356968,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.29814961552619934,0.5956833362579346,0.37816749611941136,2.654425859451294,0.8240939378738403
aesfa,000000356968__Romanticism__gustave-dore_paradise-lost-4.png,000000356968__Romanticism__gustave-dore_paradise-lost-4,000000356968,Romanticism__gustave-dore_paradise-lost-4,0.3504253327846527,0.5976221561431885,0.36876579786536556,2.5473430156707764,1.3605588674545288
aesfa,000000356968__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000356968__Symbolism__nicholas-roerich_language-of-forest-1922,000000356968,Symbolism__nicholas-roerich_language-of-forest-1922,0.44392988085746765,0.6539495587348938,0.4336107986359648,2.672079563140869,1.5013428926467896
aesfa,000000356968__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000356968__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000356968,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.36389613151550293,0.6031341552734375,0.3905711724776596,2.6013593673706055,2.2087085247039795
aesfa,000000376264__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000376264__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000376264,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.41481947898864746,0.5547357797622681,0.45108454979013385,2.2520902156829834,1.3376086950302124
aesfa,000000376264__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000376264__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000376264,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.43645408749580383,0.5606685280799866,0.547827846903142,2.1076130867004395,0.9569337368011475
aesfa,000000376264__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000376264__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000376264,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.32657644152641296,0.5900044441223145,0.39460443262908484,2.3597564697265625,0.9391669631004333
aesfa,000000376264__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000376264__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000376264,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.24528785049915314,0.8304082155227661,0.28225799295520865,3.36232590675354,1.2872291803359985
aesfa,000000376264__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000376264__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000376264,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.4175058901309967,0.689932107925415,0.4737165003145965,2.147507667541504,0.9449489116668701
aesfa,000000376264__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000376264__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000376264,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.46663224697113037,0.5300686359405518,0.4772193319341568,2.0063464641571045,1.5418474674224854
aesfa,000000376264__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000376264__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000376264,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.43941769003868103,0.6096134185791016,0.4906952501670031,2.0842173099517822,1.005005955696106
aesfa,000000376264__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000376264__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000376264,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.49132800102233887,0.4852699637413025,0.5740129013975533,1.9777787923812866,2.1836659908294678
aesfa,000000376264__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000376264__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000376264,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.37523186206817627,0.6290498375892639,0.39416270898026184,2.424683094024658,0.8586901426315308
aesfa,000000376264__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000376264__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000376264,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.4436293840408325,0.5006360411643982,0.45061700584434267,2.0311734676361084,1.3497920036315918
aesfa,000000376264__Minimalism__mario-schifano_untitled-1963.png,000000376264__Minimalism__mario-schifano_untitled-1963,000000376264,Minimalism__mario-schifano_untitled-1963,0.24336880445480347,0.9601736068725586,0.258297499661632,3.1231861114501953,1.4441196918487549
aesfa,000000376264__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000376264__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000376264,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.3372296392917633,0.5758246779441833,0.3001614292050456,2.2987561225891113,1.3009142875671387
aesfa,000000376264__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000376264__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000376264,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.3286985456943512,0.5356990098953247,0.33162956980810476,2.155611515045166,2.1146156787872314
aesfa,000000376264__Pop_Art__peter-max_composition-red-green-1979.png,000000376264__Pop_Art__peter-max_composition-red-green-1979,000000376264,Pop_Art__peter-max_composition-red-green-1979,0.33008137345314026,0.5615673661231995,0.43769436721548516,2.2834982872009277,1.8613615036010742
aesfa,000000376264__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000376264__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000376264,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.3648582398891449,0.5651266574859619,0.31213835680101354,2.1895313262939453,2.518098831176758
aesfa,000000376264__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000376264__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000376264,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.4682704508304596,0.4943724274635315,0.5086915271184494,2.013378620147705,0.8435825109481812
aesfa,000000376264__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000376264__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000376264,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.3505341112613678,0.5786948204040527,0.45528198004108056,2.133286476135254,1.0108098983764648
aesfa,000000376264__Romanticism__gustave-dore_paradise-lost-4.png,000000376264__Romanticism__gustave-dore_paradise-lost-4,000000376264,Romanticism__gustave-dore_paradise-lost-4,0.384355753660202,0.5508646965026855,0.3824608443875946,2.1538476943969727,1.5267096757888794
aesfa,000000376264__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000376264__Symbolism__nicholas-roerich_language-of-forest-1922,000000376264,Symbolism__nicholas-roerich_language-of-forest-1922,0.4340881109237671,0.5291659832000732,0.4720451568032538,1.9558939933776855,1.7467131614685059
aesfa,000000376264__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000376264__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000376264,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.40875598788261414,0.5206539630889893,0.5260517091110299,1.92673659324646,1.8044588565826416
aesfa,000000398905__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000398905__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000398905,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.5391567349433899,0.5630519390106201,0.6840774279032367,2.2048723697662354,0.7447608709335327
aesfa,000000398905__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000398905__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000398905,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.4213581383228302,0.5990282893180847,0.5060460084024899,2.6079344749450684,1.0928807258605957
aesfa,000000398905__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000398905__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000398905,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.41269662976264954,0.6525214910507202,0.608976853161594,2.337656259536743,0.7100945115089417
aesfa,000000398905__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000398905__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000398905,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.3027399480342865,0.8345369696617126,0.29706284277614853,3.365152359008789,1.0863646268844604
aesfa,000000398905__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000398905__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000398905,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.4449864625930786,0.8001502752304077,0.4719161283205652,2.4919567108154297,0.7230972647666931
aesfa,000000398905__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000398905__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000398905,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.32659292221069336,0.6338152885437012,0.28086770317183146,2.460707187652588,1.3244593143463135
aesfa,000000398905__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000398905__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000398905,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.4192861318588257,0.7426108717918396,0.41822644309143225,2.3444647789001465,0.7011772394180298
aesfa,000000398905__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000398905__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000398905,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.3611936569213867,0.6041867136955261,0.3783756245348993,2.701371431350708,2.2428596019744873
aesfa,000000398905__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000398905__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000398905,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.3720669746398926,0.7106665968894958,0.37396601342049546,2.679028034210205,0.5658854842185974
aesfa,000000398905__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000398905__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000398905,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.2909885346889496,0.6172839403152466,0.29009628093621,2.5822970867156982,1.3561373949050903
aesfa,000000398905__Minimalism__mario-schifano_untitled-1963.png,000000398905__Minimalism__mario-schifano_untitled-1963,000000398905,Minimalism__mario-schifano_untitled-1963,0.3744373321533203,1.0401780605316162,0.6358165536212821,3.087144613265991,1.2097759246826172
aesfa,000000398905__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000398905__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000398905,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.22082094848155975,0.6562728881835938,0.15866568822649363,2.4978885650634766,1.2152718305587769
aesfa,000000398905__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000398905__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000398905,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.19460082054138184,0.6564474701881409,0.16805044754973528,2.743320941925049,2.2249159812927246
aesfa,000000398905__Pop_Art__peter-max_composition-red-green-1979.png,000000398905__Pop_Art__peter-max_composition-red-green-1979,000000398905,Pop_Art__peter-max_composition-red-green-1979,0.39173051714897156,0.6472861766815186,0.6001054720034852,2.565317392349243,1.8246774673461914
aesfa,000000398905__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000398905__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000398905,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.22967368364334106,0.7118930816650391,0.1584958904808525,2.774773597717285,2.144822359085083
aesfa,000000398905__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000398905__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000398905,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.4038126766681671,0.6100194454193115,0.3701942085163148,2.2401111125946045,0.5327606797218323
aesfa,000000398905__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000398905__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000398905,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.4344901740550995,0.6528701782226562,0.6224059988158889,2.304694652557373,0.7484027147293091
aesfa,000000398905__Romanticism__gustave-dore_paradise-lost-4.png,000000398905__Romanticism__gustave-dore_paradise-lost-4,000000398905,Romanticism__gustave-dore_paradise-lost-4,0.2803608775138855,0.6303492188453674,0.24229190899938777,2.395390510559082,1.2478413581848145
aesfa,000000398905__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000398905__Symbolism__nicholas-roerich_language-of-forest-1922,000000398905,Symbolism__nicholas-roerich_language-of-forest-1922,0.3095901906490326,0.6315205693244934,0.27240439907318037,2.513458251953125,1.3196502923965454
aesfa,000000398905__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000398905__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000398905,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.32467934489250183,0.666070818901062,0.33245944563200613,2.459041118621826,1.933165431022644
aesfa,000000417911__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000417911__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000417911,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.4380766451358795,0.6582155823707581,0.4908963993619641,2.59747052192688,0.8876051306724548
aesfa,000000417911__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000417911__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000417911,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.48874056339263916,0.6677141189575195,0.4628191657109371,2.665416717529297,1.1970244646072388
aesfa,000000417911__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000417911__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000417911,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.29877063632011414,0.6188771724700928,0.4856995362794583,2.414853096008301,0.7374363541603088
aesfa,000000417911__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000417911__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000417911,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.36139726638793945,0.8814390301704407,0.361864483122058,3.1098315715789795,1.2262686491012573
aesfa,000000417911__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000417911__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000417911,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.5424693822860718,0.6494059562683105,0.46153021850306136,2.5304665565490723,0.9892947673797607
aesfa,000000417911__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000417911__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000417911,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.43552687764167786,0.6479901075363159,0.38251567449648305,2.6877522468566895,1.6805338859558105
aesfa,000000417911__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000417911__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000417911,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.48989152908325195,0.7138018608093262,0.3950131482943678,2.422020435333252,0.8822576403617859
aesfa,000000417911__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000417911__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000417911,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.4561590850353241,0.6439028978347778,0.4206336814574834,2.922646999359131,2.713273048400879
aesfa,000000417911__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000417911__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000417911,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.5142118334770203,0.6926383972167969,0.3305089663605932,2.580687999725342,0.8947750926017761
aesfa,000000417911__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000417911__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000417911,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.32850635051727295,0.6456172466278076,0.3617731075455735,2.6773834228515625,1.6093475818634033
aesfa,000000417911__Minimalism__mario-schifano_untitled-1963.png,000000417911__Minimalism__mario-schifano_untitled-1963,000000417911,Minimalism__mario-schifano_untitled-1963,0.4442778527736664,0.9104493260383606,0.29213473812063273,3.011019706726074,1.048322319984436
aesfa,000000417911__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000417911__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000417911,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.390912264585495,0.5875893831253052,0.23721273589587896,2.37081241607666,1.3203424215316772
aesfa,000000417911__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000417911__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000417911,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.2969072461128235,0.6246908903121948,0.2488767590039002,2.756298542022705,2.9736554622650146
aesfa,000000417911__Pop_Art__peter-max_composition-red-green-1979.png,000000417911__Pop_Art__peter-max_composition-red-green-1979,000000417911,Pop_Art__peter-max_composition-red-green-1979,0.505334198474884,0.6250778436660767,0.4520568164086627,2.812861919403076,2.5232958793640137
aesfa,000000417911__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000417911__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000417911,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.39116477966308594,0.6892605423927307,0.23132656092567233,2.74931001663208,1.7312204837799072
aesfa,000000417911__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000417911__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000417911,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.5296126008033752,0.5078883767127991,0.4584782390310552,2.2656784057617188,0.5783389210700989
aesfa,000000417911__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000417911__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000417911,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.33272385597229004,0.6263235211372375,0.5249107694686923,2.3889219760894775,0.8500615358352661
aesfa,000000417911__Romanticism__gustave-dore_paradise-lost-4.png,000000417911__Romanticism__gustave-dore_paradise-lost-4,000000417911,Romanticism__gustave-dore_paradise-lost-4,0.28875818848609924,0.6060845851898193,0.33277092836920374,2.416818141937256,1.2294518947601318
aesfa,000000417911__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000417911__Symbolism__nicholas-roerich_language-of-forest-1922,000000417911,Symbolism__nicholas-roerich_language-of-forest-1922,0.4415013790130615,0.688532829284668,0.3448059362393598,2.8438405990600586,1.577440619468689
aesfa,000000417911__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000417911__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000417911,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.5053343772888184,0.6749827861785889,0.477196981600436,2.5849761962890625,2.5502731800079346
aesfa,000000427034__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000427034__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000427034,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.5014703869819641,0.5729416608810425,0.5292268685925235,2.241436004638672,0.8196179866790771
aesfa,000000427034__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000427034__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000427034,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.5288192629814148,0.5808254480361938,0.4997655100635151,2.3437118530273438,1.0822007656097412
aesfa,000000427034__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000427034__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000427034,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.4177771806716919,0.5964043140411377,0.5090966866062763,2.2434628009796143,0.6798849105834961
aesfa,000000427034__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000427034__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000427034,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.35447362065315247,0.7796419262886047,0.31527868947427073,3.212310791015625,1.1960090398788452
aesfa,000000427034__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000427034__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000427034,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.5630244612693787,0.7367334365844727,0.498582011846761,2.2071242332458496,0.7618097066879272
aesfa,000000427034__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000427034__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000427034,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.4709806442260742,0.5686603784561157,0.36903307027054183,2.2141668796539307,1.3087897300720215
aesfa,000000427034__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000427034__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000427034,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.56277996301651,0.6024085283279419,0.47440172746429304,2.1068897247314453,0.6638615131378174
aesfa,000000427034__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000427034__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000427034,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.537235677242279,0.5042195916175842,0.4824358809953642,2.1918487548828125,2.18760347366333
aesfa,000000427034__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000427034__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000427034,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.5012302994728088,0.6158517599105835,0.4236561841746146,2.3945419788360596,0.6249916553497314
aesfa,000000427034__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000427034__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000427034,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.3906666338443756,0.5540246963500977,0.33509186474378905,2.33189058303833,1.2265677452087402
aesfa,000000427034__Minimalism__mario-schifano_untitled-1963.png,000000427034__Minimalism__mario-schifano_untitled-1963,000000427034,Minimalism__mario-schifano_untitled-1963,0.4262806475162506,0.9148433804512024,0.4526751941864776,2.8710765838623047,1.2054016590118408
aesfa,000000427034__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000427034__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000427034,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.33034196496009827,0.6296898126602173,0.20738727918376845,2.3617634773254395,1.2891007661819458
aesfa,000000427034__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000427034__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000427034,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.2817678451538086,0.6281362771987915,0.22233219751055017,2.533876419067383,2.4574408531188965
aesfa,000000427034__Pop_Art__peter-max_composition-red-green-1979.png,000000427034__Pop_Art__peter-max_composition-red-green-1979,000000427034,Pop_Art__peter-max_composition-red-green-1979,0.4552403390407562,0.5923709869384766,0.5585795316793146,2.5157229900360107,2.1644792556762695
aesfa,000000427034__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000427034__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000427034,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.3638969361782074,0.6183403730392456,0.20364907025297288,2.4571070671081543,2.0209760665893555
aesfa,000000427034__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000427034__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000427034,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.5502825379371643,0.5321539640426636,0.48603733695231566,1.9968206882476807,0.602618396282196
aesfa,000000427034__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000427034__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000427034,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.4606674611568451,0.5770450830459595,0.5669288771974149,2.240269660949707,0.752571702003479
aesfa,000000427034__Romanticism__gustave-dore_paradise-lost-4.png,000000427034__Romanticism__gustave-dore_paradise-lost-4,000000427034,Romanticism__gustave-dore_paradise-lost-4,0.36023473739624023,0.6060800552368164,0.2763321800203524,2.123460292816162,1.322481393814087
aesfa,000000427034__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000427034__Symbolism__nicholas-roerich_language-of-forest-1922,000000427034,Symbolism__nicholas-roerich_language-of-forest-1922,0.45661941170692444,0.5902575254440308,0.36189478233986994,2.3020005226135254,1.3130300045013428
aesfa,000000427034__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000427034__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000427034,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.4707687795162201,0.5649888515472412,0.44653270465243017,2.217625141143799,1.9924547672271729
