method,output,cell,content,style,ssim,lpips,e_ssim,l_c,l_s
cast,000000329447__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000329447__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000329447,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.4384695589542389,0.6234034299850464,0.3852584872625774,2.173027276992798,1.092738389968872
cast,000000329447__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000329447__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000329447,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.5548022389411926,0.4898355305194855,0.476108180501442,2.0909416675567627,3.061490297317505
cast,000000329447__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000329447__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000329447,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.4078587591648102,0.5772138237953186,0.36059115603496,2.2085509300231934,1.381455898284912
cast,000000329447__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000329447__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000329447,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.5171608328819275,0.5329768061637878,0.42813514017951665,2.2947041988372803,1.9337036609649658
cast,000000329447__Minimalism__mario-schifano_untitled-1963.png,000000329447__Minimalism__mario-schifano_untitled-1963,000000329447,Minimalism__mario-schifano_untitled-1963,0.20698897540569305,0.9267215728759766,0.1894031834976567,3.181142807006836,1.2375551462173462
cast,000000329447__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000329447__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000329447,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.20698897540569305,0.9267215728759766,0.1894031834976567,3.181142807006836,6.984095573425293
cast,000000329447__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000329447__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000329447,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.40110889077186584,0.598006010055542,0.25318635134938466,2.56742000579834,2.7834980487823486
cast,000000329447__Pop_Art__peter-max_composition-red-green-1979.png,000000329447__Pop_Art__peter-max_composition-red-green-1979,000000329447,Pop_Art__peter-max_composition-red-green-1979,0.30091407895088196,0.5332332849502563,0.30388258034882315,2.3134384155273438,3.4988558292388916
cast,000000329447__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000329447__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000329447,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.31610560417175293,0.7132601141929626,0.16611630501529875,2.860400438308716,5.52887487411499
cast,000000329447__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000329447__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000329447,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.5358081459999084,0.43214428424835205,0.4443553809625297,1.9323478937149048,2.4416933059692383
cast,000000329447__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000329447__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000329447,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.35658881068229675,0.5355198979377747,0.3529012266227691,2.204477071762085,1.612297773361206
cast,000000329447__Romanticism__gustave-dore_paradise-lost-4.png,000000329447__Romanticism__gustave-dore_paradise-lost-4,000000329447,Romanticism__gustave-dore_paradise-lost-4,0.46927347779273987,0.5322028994560242,0.38823529856131833,2.409485340118408,0.8299342393875122
cast,000000329447__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000329447__Symbolism__nicholas-roerich_language-of-forest-1922,000000329447,Symbolism__nicholas-roerich_language-of-forest-1922,0.44103512167930603,0.6076854467391968,0.41986796013261735,2.4464492797851562,1.720262885093689
cast,000000329447__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000329447__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000329447,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.35046783089637756,0.6093325614929199,0.28794319963036014,2.260676622390747,2.6284546852111816
cast,000000338625__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000338625__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000338625,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.5140323638916016,0.5021815299987793,0.47113927315825455,2.3197474479675293,1.448960542678833
cast,000000338625__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000338625__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000338625,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.5091801285743713,0.47963228821754456,0.45460938154972214,2.3444442749023438,2.7382192611694336
cast,000000338625__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000338625__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000338625,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.3877652585506439,0.6143451929092407,0.4111771874965612,2.6204371452331543,1.0896062850952148
cast,000000338625__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000338625__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000338625,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.35545453429222107,0.7371218204498291,0.3718091163812265,3.1594386100769043,2.6223902702331543
cast,000000338625__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000338625__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000338625,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.5637931823730469,0.7634018659591675,0.5204372009192805,2.4373931884765625,1.256100058555603
cast,000000338625__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000338625__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000338625,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.5776267051696777,0.47518807649612427,0.514316773474201,2.170384407043457,2.222651720046997
cast,000000338625__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000338625__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000338625,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.5178964734077454,0.6328469514846802,0.4991776542216963,2.3083608150482178,1.5963256359100342
cast,000000338625__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000338625__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000338625,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.6103213429450989,0.3960697054862976,0.5323065941864841,1.9052789211273193,2.3223795890808105
cast,000000338625__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000338625__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000338625,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.5517939925193787,0.5692214965820312,0.49912861340936227,2.359988212585449,1.976204514503479
cast,000000338625__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000338625__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000338625,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.46465054154396057,0.4714130163192749,0.4246841749485063,2.258244037628174,2.282639741897583
cast,000000338625__Minimalism__mario-schifano_untitled-1963.png,000000338625__Minimalism__mario-schifano_untitled-1963,000000338625,Minimalism__mario-schifano_untitled-1963,0.36292293667793274,1.0364140272140503,0.28469743515367096,2.9768190383911133,1.3812229633331299
cast,000000338625__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000338625__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000338625,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.36292293667793274,1.0364140272140503,0.28469743515367096,2.9768190383911133,6.949331283569336
cast,000000338625__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000338625__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000338625,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.4262925386428833,0.4856749475002289,0.2698427293729685,2.327704668045044,2.367772102355957
cast,000000338625__Pop_Art__peter-max_composition-red-green-1979.png,000000338625__Pop_Art__peter-max_composition-red-green-1979,000000338625,Pop_Art__peter-max_composition-red-green-1979,0.5049894452095032,0.5091248154640198,0.47629701217510245,2.1527843475341797,2.5950350761413574
cast,000000338625__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000338625__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000338625,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.3912695646286011,0.5986672639846802,0.22786113483561854,2.5752131938934326,5.897111892700195
cast,000000338625__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000338625__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000338625,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.6448740363121033,0.4424338936805725,0.5733273135239522,2.014780282974243,2.88012957572937
cast,000000338625__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000338625__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000338625,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.38143298029899597,0.6144226789474487,0.43261283928693467,2.408431053161621,1.434108018875122
cast,000000338625__Romanticism__gustave-dore_paradise-lost-4.png,000000338625__Romanticism__gustave-dore_paradise-lost-4,000000338625,Romanticism__gustave-dore_paradise-lost-4,0.40834006667137146,0.5266703963279724,0.354093999481879,2.5724024772644043,0.8883134126663208
cast,000000338625__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000338625__Symbolism__nicholas-roerich_language-of-forest-1922,000000338625,Symbolism__nicholas-roerich_language-of-forest-1922,0.531907320022583,0.49515798687934875,0.49982158116039394,2.313234806060791,1.9590548276901245
cast,000000338625__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000338625__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000338625,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.5632914900779724,0.492847204208374,0.4926915030120732,2.097850799560547,1.992950439453125
cast,000000356968__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000356968__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000356968,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.3596823215484619,0.5883526802062988,0.30013639170934214,2.5529918670654297,1.125211238861084
cast,000000356968__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000356968__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000356968,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.4300704896450043,0.6020744442939758,0.3417270459653381,2.487776517868042,2.4554975032806396
cast,000000356968__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000356968__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000356968,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.29500555992126465,0.5410213470458984,0.2978782904075247,2.574747085571289,0.7134256958961487
cast,000000356968__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000356968__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000356968,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.26492926478385925,0.8181490898132324,0.25197762252498784,3.1114232540130615,1.9007103443145752
cast,000000356968__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000356968__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000356968,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.44454658031463623,0.634514570236206,0.3731711591158695,2.430861234664917,1.1272789239883423
cast,000000356968__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000356968__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000356968,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.45797231793403625,0.49521732330322266,0.3795828347553847,2.268460750579834,1.8681449890136719
cast,000000356968__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000356968__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000356968,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.41155698895454407,0.5218226313591003,0.3656296836638203,2.264596939086914,1.1872265338897705
cast,000000356968__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000356968__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000356968,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.4963817596435547,0.49674129486083984,0.38730896464909526,2.3173797130584717,3.912522315979004
cast,000000356968__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000356968__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000356968,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.4459956884384155,0.49210280179977417,0.3658662628639056,2.2435243129730225,1.3311553001403809
cast,000000356968__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000356968__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000356968,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.42249712347984314,0.49860525131225586,0.35214161355368895,2.4183335304260254,1.695207953453064
cast,000000356968__Minimalism__mario-schifano_untitled-1963.png,000000356968__Minimalism__mario-schifano_untitled-1963,000000356968,Minimalism__mario-schifano_untitled-1963,0.22610600292682648,0.8880531787872314,0.13459601256724307,3.061441421508789,1.0861754417419434
cast,000000356968__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000356968__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000356968,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.22610600292682648,0.8880531787872314,0.13459601256724307,3.061441421508789,6.802001953125
cast,000000356968__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000356968__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000356968,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.3645648658275604,0.6196253299713135,0.21495011763465452,2.7400295734405518,3.1828150749206543
cast,000000356968__Pop_Art__peter-max_composition-red-green-1979.png,000000356968__Pop_Art__peter-max_composition-red-green-1979,000000356968,Pop_Art__peter-max_composition-red-green-1979,0.3483870029449463,0.5446405410766602,0.31037415919235717,2.507629156112671,3.240271806716919
cast,000000356968__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000356968__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000356968,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.34691473841667175,0.614107608795166,0.18333617177545547,2.8356080055236816,5.597992420196533
cast,000000356968__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000356968__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000356968,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.48883262276649475,0.4556422531604767,0.3931441017687019,2.194863796234131,2.15653133392334
cast,000000356968__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000356968__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000356968,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.29770389199256897,0.5098498463630676,0.3040096950801874,2.3729681968688965,1.0115693807601929
cast,000000356968__Romanticism__gustave-dore_paradise-lost-4.png,000000356968__Romanticism__gustave-dore_paradise-lost-4,000000356968,Romanticism__gustave-dore_paradise-lost-4,0.3740245997905731,0.5667182207107544,0.3381375999457269,2.625575542449951,0.7258015871047974
cast,000000356968__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000356968__Symbolism__nicholas-roerich_language-of-forest-1922,000000356968,Symbolism__nicholas-roerich_language-of-forest-1922,0.4525541365146637,0.5908652544021606,0.3790065875005049,2.571206569671631,1.8483306169509888
cast,000000356968__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000356968__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000356968,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.38475310802459717,0.5581575036048889,0.29716038600737105,2.5151631832122803,2.2588624954223633
cast,000000376264__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000376264__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000376264,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.5088885426521301,0.4467732906341553,0.48409103120257907,1.898999810218811,1.3884811401367188
cast,000000376264__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000376264__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000376264,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.4375724792480469,0.5011003017425537,0.4695383263534243,2.023275852203369,2.60657000541687
cast,000000376264__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000376264__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000376264,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.37301790714263916,0.5536421537399292,0.38533046191001086,2.285464286804199,1.8245773315429688
cast,000000376264__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000376264__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000376264,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.27189648151397705,0.7628605961799622,0.30797638492202073,2.8474349975585938,2.6993215084075928
cast,000000376264__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000376264__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000376264,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.44662773609161377,0.6582177877426147,0.508286377807869,2.0245361328125,1.374916911125183
cast,000000376264__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000376264__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000376264,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.5319225788116455,0.414876788854599,0.519667737613074,1.791629672050476,2.679182291030884
cast,000000376264__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000376264__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000376264,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.463240385055542,0.5561479330062866,0.4506781211236246,1.874668002128601,1.837266206741333
cast,000000376264__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000376264__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000376264,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.5422189235687256,0.38999032974243164,0.5399013335040668,1.6755011081695557,2.555548667907715
cast,000000376264__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000376264__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000376264,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.4272221028804779,0.5108282566070557,0.4309410383959755,1.9431860446929932,2.5411911010742188
cast,000000376264__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000376264__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000376264,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.49633514881134033,0.43458235263824463,0.45983537704678207,1.8738832473754883,2.5009021759033203
cast,000000376264__Minimalism__mario-schifano_untitled-1963.png,000000376264__Minimalism__mario-schifano_untitled-1963,000000376264,Minimalism__mario-schifano_untitled-1963,0.2527894973754883,0.9398571252822876,0.27561698359781533,2.9090709686279297,1.7158942222595215
cast,000000376264__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000376264__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000376264,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.2527894973754883,0.9398571252822876,0.27561698359781533,2.9090709686279297,7.086711406707764
cast,000000376264__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000376264__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000376264,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.38427332043647766,0.49628353118896484,0.32224007439561025,2.1461386680603027,2.30861759185791
cast,000000376264__Pop_Art__peter-max_composition-red-green-1979.png,000000376264__Pop_Art__peter-max_composition-red-green-1979,000000376264,Pop_Art__peter-max_composition-red-green-1979,0.3670417070388794,0.4590081572532654,0.39587178641860904,1.9492089748382568,2.2250967025756836
cast,000000376264__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000376264__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000376264,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.31713756918907166,0.5965985059738159,0.20369897648504418,2.345890522003174,7.0610575675964355
cast,000000376264__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000376264__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000376264,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.5311023592948914,0.4039395749568939,0.5184746484395788,1.7454619407653809,3.7635841369628906
cast,000000376264__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000376264__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000376264,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.3603559732437134,0.5182398557662964,0.4026914278768519,1.9818569421768188,2.1947360038757324
cast,000000376264__Romanticism__gustave-dore_paradise-lost-4.png,000000376264__Romanticism__gustave-dore_paradise-lost-4,000000376264,Romanticism__gustave-dore_paradise-lost-4,0.44307276606559753,0.5064003467559814,0.43910894348321466,2.3360438346862793,1.33280611038208
cast,000000376264__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000376264__Symbolism__nicholas-roerich_language-of-forest-1922,000000376264,Symbolism__nicholas-roerich_language-of-forest-1922,0.4497419595718384,0.4807579219341278,0.5055699382704318,1.9102963209152222,2.444981575012207
cast,000000376264__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000376264__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000376264,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.4031219482421875,0.49850359559059143,0.3679432397125621,1.947998285293579,1.555590033531189
cast,000000398905__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000398905__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000398905,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.6267107129096985,0.4397316873073578,0.7150333070849939,1.9008450508117676,0.5863944292068481
cast,000000398905__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000398905__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000398905,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.4104073941707611,0.5436121225357056,0.4192659840089224,2.4033164978027344,2.0041282176971436
cast,000000398905__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000398905__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000398905,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.4959470331668854,0.623043954372406,0.5475385406578468,2.264294385910034,0.7353224158287048
cast,000000398905__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000398905__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000398905,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.37926527857780457,0.757287859916687,0.4263544268193396,3.0395455360412598,2.1856846809387207
cast,000000398905__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000398905__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000398905,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.5232622027397156,0.7739508152008057,0.6083098759805965,2.340604543685913,0.8393943905830383
cast,000000398905__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000398905__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000398905,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.4240473508834839,0.5505911707878113,0.3310473410030042,2.320268392562866,1.1569637060165405
cast,000000398905__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000398905__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000398905,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.48301634192466736,0.6874402761459351,0.47613216106666834,2.140799045562744,0.8459399342536926
cast,000000398905__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000398905__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000398905,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.42965471744537354,0.5216480493545532,0.3143104061217247,2.2078001499176025,3.36614990234375
cast,000000398905__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000398905__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000398905,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.46778860688209534,0.6294950246810913,0.43806672352108156,2.3004164695739746,1.3319555521011353
cast,000000398905__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000398905__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000398905,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.34410640597343445,0.5679295063018799,0.2925416501343223,2.399902820587158,1.714836597442627
