method,content,style,ocr_sim,n_gt
cast,361,western_painting__met_439405,0.0938,8
stytr2,361,western_painting__met_649693,0.0625,8
adain,361,western_painting__met_649693,0.0,8
sanet,361,western_painting__met_649693,0.0,8
cast,361,western_painting__met_649693,0.125,8
stytr2,361,western_painting__met_739494,0.316,8
adain,361,western_painting__met_739494,0.0,8
sanet,361,western_painting__met_739494,0.0,8
cast,361,western_painting__met_739494,0.2674,8
stytr2,361,western_painting__met_787672,0.3316,8
adain,361,western_painting__met_787672,0.0625,8
sanet,361,western_painting__met_787672,0.125,8
cast,361,western_painting__met_787672,0.125,8
stytr2,361,western_painting__met_788182,0.3604,8
adain,361,western_painting__met_788182,0.0625,8
sanet,361,western_painting__met_788182,0.0938,8
cast,361,western_painting__met_788182,0.125,8
stytr2,468,chinese_landscape__130942,0.3445,13
adain,468,chinese_landscape__130942,0.1566,13
sanet,468,chinese_landscape__130942,0.1758,13
cast,468,chinese_landscape__130942,0.1758,13
stytr2,468,chinese_landscape__132834,0.3021,13
adain,468,chinese_landscape__132834,0.1758,13
sanet,468,chinese_landscape__132834,0.1758,13
cast,468,chinese_landscape__132834,0.1758,13
stytr2,468,chinese_landscape__132836,0.3657,13
adain,468,chinese_landscape__132836,0.1758,13
sanet,468,chinese_landscape__132836,0.1758,13
cast,468,chinese_landscape__132836,0.1758,13
stytr2,468,chinese_landscape__132840,0.3349,13
adain,468,chinese_landscape__132840,0.1758,13
sanet,468,chinese_landscape__132840,0.1758,13
cast,468,chinese_landscape__132840,0.1758,13
stytr2,468,chinese_landscape__132930,0.3229,13
adain,468,chinese_landscape__132930,0.1758,13
sanet,468,chinese_landscape__132930,0.1758,13
cast,468,chinese_landscape__132930,0.1758,13
stytr2,468,chinese_landscape__137205,0.3508,13
adain,468,chinese_landscape__137205,0.1758,13
sanet,468,chinese_landscape__137205,0.1758,13
cast,468,chinese_landscape__137205,0.1758,13
stytr2,468,chinese_landscape__142574,0.3055,13
adain,468,chinese_landscape__142574,0.0577,13
sanet,468,chinese_landscape__142574,0.1758,13
cast,468,chinese_landscape__142574,0.1758,13
stytr2,468,chinese_landscape__142578,0.3001,13
adain,468,chinese_landscape__142578,0.1758,13
sanet,468,chinese_landscape__142578,0.1758,13
cast,468,chinese_landscape__142578,0.1758,13
stytr2,468,chinese_landscape__144829,0.3349,13
adain,468,chinese_landscape__144829,0.1566,13
sanet,468,chinese_landscape__144829,0.1758,13
cast,468,chinese_landscape__144829,0.1758,13
stytr2,468,chinese_landscape__148342,0.1758,13
adain,468,chinese_landscape__148342,0.1566,13
sanet,468,chinese_landscape__148342,0.1758,13
cast,468,chinese_landscape__148342,0.1758,13
stytr2,468,mural__img_1082crop_1_0,0.1758,13
adain,468,mural__img_1082crop_1_0,0.1566,13
sanet,468,mural__img_1082crop_1_0,0.1566,13
cast,468,mural__img_1082crop_1_0,0.1758,13
stytr2,468,mural__img_1224crop_0_0,0.1758,13
adain,468,mural__img_1224crop_0_0,0.0,13
sanet,468,mural__img_1224crop_0_0,0.0,13
cast,468,mural__img_1224crop_0_0,0.1758,13
stytr2,468,mural__img_1224crop_1_1,0.1758,13
adain,468,mural__img_1224crop_1_1,0.0,13
sanet,468,mural__img_1224crop_1_1,0.1758,13
cast,468,mural__img_1224crop_1_1,0.1758,13
stytr2,468,mural__img_16crop_0_0,0.1758,13
adain,468,mural__img_16crop_0_0,0.0,13
sanet,468,mural__img_16crop_0_0,0.1264,13
cast,468,mural__img_16crop_0_0,0.1758,13
stytr2,468,mural__img_276crop_1_0,0.1758,13
adain,468,mural__img_276crop_1_0,0.0,13
sanet,468,mural__img_276crop_1_0,0.1758,13
cast,468,mural__img_276crop_1_0,0.1758,13
stytr2,468,mural__img_326crop_1_1,0.1758,13
adain,468,mural__img_326crop_1_1,0.0,13
sanet,468,mural__img_326crop_1_1,0.0,13
cast,468,mural__img_326crop_1_1,0.1758,13
stytr2,468,mural__img_327crop_0_1,0.1758,13
adain,468,mural__img_327crop_0_1,0.0,13
sanet,468,mural__img_327crop_0_1,0.1758,13
cast,468,mural__img_327crop_0_1,0.1758,13
stytr2,468,mural__img_536crop_1_0,0.1758,13
adain,468,mural__img_536crop_1_0,0.0,13
sanet,468,mural__img_536crop_1_0,0.1758,13
cast,468,mural__img_536crop_1_0,0.1758,13
stytr2,468,mural__img_593crop_0_0,0.1758,13
adain,468,mural__img_593crop_0_0,0.0,13
sanet,468,mural__img_593crop_0_0,0.1456,13
cast,468,mural__img_593crop_0_0,0.1758,13
stytr2,468,mural__img_739crop_1_1,0.1758,13
adain,468,mural__img_739crop_1_1,0.0,13
sanet,468,mural__img_739crop_1_1,0.0687,13
cast,468,mural__img_739crop_1_1,0.1758,13
stytr2,468,western_painting__met_359775,0.1758,13
adain,468,western_painting__met_359775,0.0577,13
sanet,468,western_painting__met_359775,0.1566,13
cast,468,western_painting__met_359775,0.1758,13
stytr2,468,western_painting__met_383787,0.3349,13
adain,468,western_painting__met_383787,0.1758,13
sanet,468,western_painting__met_383787,0.1758,13
cast,468,western_painting__met_383787,0.1758,13
stytr2,468,western_painting__met_406721,0.1758,13
adain,468,western_painting__met_406721,0.0577,13
sanet,468,western_painting__met_406721,0.214,13
cast,468,western_painting__met_406721,0.1758,13
stytr2,468,western_painting__met_437769,0.1758,13
adain,468,western_painting__met_437769,0.0,13
sanet,468,western_painting__met_437769,0.1566,13
cast,468,western_painting__met_437769,0.1758,13
stytr2,468,western_painting__met_437967,0.1758,13
adain,468,western_painting__met_437967,0.0,13
sanet,468,western_painting__met_437967,0.1758,13
cast,468,western_painting__met_437967,0.1758,13
stytr2,468,western_painting__met_439405,0.1566,13
adain,468,western_painting__met_439405,0.0,13
sanet,468,western_painting__met_439405,0.0,13
cast,468,western_painting__met_439405,0.1758,13
stytr2,468,western_painting__met_649693,0.1604,13
adain,468,western_painting__met_649693,0.0577,13
sanet,468,western_painting__met_649693,0.1758,13
cast,468,western_painting__met_649693,0.1758,13
stytr2,468,western_painting__met_739494,0.1758,13
adain,468,western_painting__met_739494,0.0,13
sanet,468,western_painting__met_739494,0.1758,13
cast,468,western_painting__met_739494,0.1758,13
stytr2,468,western_painting__met_787672,0.1758,13
adain,468,western_painting__met_787672,0.1374,13
sanet,468,western_painting__met_787672,0.1758,13
cast,468,western_painting__met_787672,0.1758,13
stytr2,468,western_painting__met_788182,0.1758,13
adain,468,western_painting__met_788182,0.1566,13
sanet,468,western_painting__met_788182,0.1758,13
cast,468,western_painting__met_788182,0.1758,13
stytr2,469,chinese_landscape__130942,0.4356,8
adain,469,chinese_landscape__130942,0.0,8
sanet,469,chinese_landscape__130942,0.1328,8
cast,469,chinese_landscape__130942,0.5052,8
stytr2,469,chinese_landscape__132834,0.3443,8
adain,469,chinese_landscape__132834,0.0,8
sanet,469,chinese_landscape__132834,0.1209,8
cast,469,chinese_landscape__132834,0.3698,8
stytr2,469,chinese_landscape__132836,0.3103,8
adain,469,chinese_landscape__132836,0.025,8
sanet,469,chinese_landscape__132836,0.1031,8
cast,469,chinese_landscape__132836,0.3903,8
stytr2,469,chinese_landscape__132840,0.241,8
adain,469,chinese_landscape__132840,0.0,8
sanet,469,chinese_landscape__132840,0.0,8
cast,469,chinese_landscape__132840,0.2519,8
stytr2,469,chinese_landscape__132930,0.2566,8
adain,469,chinese_landscape__132930,0.0,8
sanet,469,chinese_landscape__132930,0.0,8
cast,469,chinese_landscape__132930,0.4516,8
stytr2,469,chinese_landscape__137205,0.2531,8
adain,469,chinese_landscape__137205,0.0,8
sanet,469,chinese_landscape__137205,0.0,8
cast,469,chinese_landscape__137205,0.3031,8
stytr2,469,chinese_landscape__142574,0.3716,8
adain,469,chinese_landscape__142574,0.0,8
sanet,469,chinese_landscape__142574,0.0,8
cast,469,chinese_landscape__142574,0.3564,8
stytr2,469,chinese_landscape__142578,0.2827,8
adain,469,chinese_landscape__142578,0.0,8
sanet,469,chinese_landscape__142578,0.0822,8
cast,469,chinese_landscape__142578,0.2839,8
stytr2,469,chinese_landscape__144829,0.4059,8
adain,469,chinese_landscape__144829,0.0562,8
sanet,469,chinese_landscape__144829,0.1641,8
cast,469,chinese_landscape__144829,0.3698,8
stytr2,469,chinese_landscape__148342,0.3123,8
adain,469,chinese_landscape__148342,0.0,8
sanet,469,chinese_landscape__148342,0.125,8
cast,469,chinese_landscape__148342,0.2927,8
stytr2,469,mural__img_1082crop_1_0,0.2779,8
adain,469,mural__img_1082crop_1_0,0.0,8
sanet,469,mural__img_1082crop_1_0,0.0,8
cast,469,mural__img_1082crop_1_0,0.526,8
stytr2,469,mural__img_1224crop_0_0,0.255,8
adain,469,mural__img_1224crop_0_0,0.0,8
sanet,469,mural__img_1224crop_0_0,0.0864,8
cast,469,mural__img_1224crop_0_0,0.2193,8
stytr2,469,mural__img_1224crop_1_1,0.2109,8
adain,469,mural__img_1224crop_1_1,0.0,8
sanet,469,mural__img_1224crop_1_1,0.1114,8
cast,469,mural__img_1224crop_1_1,0.2812,8
stytr2,469,mural__img_16crop_0_0,0.2511,8
adain,469,mural__img_16crop_0_0,0.0,8
sanet,469,mural__img_16crop_0_0,0.0,8
cast,469,mural__img_16crop_0_0,0.1685,8
stytr2,469,mural__img_276crop_1_0,0.125,8
adain,469,mural__img_276crop_1_0,0.0,8
sanet,469,mural__img_276crop_1_0,0.0,8
cast,469,mural__img_276crop_1_0,0.2057,8
stytr2,469,mural__img_326crop_1_1,0.2701,8
adain,469,mural__img_326crop_1_1,0.0,8
sanet,469,mural__img_326crop_1_1,0.0,8
cast,469,mural__img_326crop_1_1,0.1685,8
stytr2,469,mural__img_327crop_0_1,0.2887,8
adain,469,mural__img_327crop_0_1,0.0,8
sanet,469,mural__img_327crop_0_1,0.1131,8
cast,469,mural__img_327crop_0_1,0.4615,8
stytr2,469,mural__img_536crop_1_0,0.3122,8
adain,469,mural__img_536crop_1_0,0.0,8
sanet,469,mural__img_536crop_1_0,0.0971,8
cast,469,mural__img_536crop_1_0,0.3299,8
stytr2,469,mural__img_593crop_0_0,0.3377,8
adain,469,mural__img_593crop_0_0,0.0,8
sanet,469,mural__img_593crop_0_0,0.0,8
cast,469,mural__img_593crop_0_0,0.3348,8
stytr2,469,mural__img_739crop_1_1,0.2623,8
adain,469,mural__img_739crop_1_1,0.0,8
sanet,469,mural__img_739crop_1_1,0.0,8
cast,469,mural__img_739crop_1_1,0.4111,8
stytr2,469,western_painting__met_359775,0.2394,8
adain,469,western_painting__met_359775,0.0,8
sanet,469,western_painting__met_359775,0.0848,8
cast,469,western_painting__met_359775,0.3861,8
stytr2,469,western_painting__met_383787,0.0,8
adain,469,western_painting__met_383787,0.0104,8
sanet,469,western_painting__met_383787,0.0,8
cast,469,western_painting__met_383787,0.2571,8
stytr2,469,western_painting__met_406721,0.2628,8
adain,469,western_painting__met_406721,0.0,8
sanet,469,western_painting__met_406721,0.0971,8
cast,469,western_painting__met_406721,0.1685,8
stytr2,469,western_painting__met_437769,0.3512,8
adain,469,western_painting__met_437769,0.0,8
sanet,469,western_painting__met_437769,0.0929,8
cast,469,western_painting__met_437769,0.3365,8
stytr2,469,western_painting__met_437967,0.3318,8
adain,469,western_painting__met_437967,0.0,8
sanet,469,western_painting__met_437967,0.0,8
cast,469,western_painting__met_437967,0.3382,8
stytr2,469,western_painting__met_439405,0.3579,8
adain,469,western_painting__met_439405,0.0,8
sanet,469,western_painting__met_439405,0.0,8
cast,469,western_painting__met_439405,0.4217,8
stytr2,469,western_painting__met_649693,0.0,8
adain,469,western_painting__met_649693,0.0,8
sanet,469,western_painting__met_649693,0.1531,8
cast,469,western_painting__met_649693,0.2248,8
stytr2,469,western_painting__met_739494,0.0357,8
adain,469,western_painting__met_739494,0.0,8
sanet,469,western_painting__met_739494,0.1566,8
cast,469,western_painting__met_739494,0.2749,8
stytr2,469,western_painting__met_787672,0.1607,8
adain,469,western_painting__met_787672,0.0,8
sanet,469,western_painting__met_787672,0.1131,8
cast,469,western_painting__met_787672,0.2406,8
stytr2,469,western_painting__met_788182,0.1358,8
adain,469,western_painting__met_788182,0.0,8
sanet,469,western_painting__met_788182,0.1328,8
cast,469,western_painting__met_788182,0.2427,8
stytr2,484,chinese_landscape__130942,0.419,10
adain,484,chinese_landscape__130942,0.0806,10
sanet,484,chinese_landscape__130942,0.125,10
cast,484,chinese_landscape__130942,0.4,10
stytr2,484,chinese_landscape__132834,0.2,10
adain,484,chinese_landscape__132834,0.0,10
sanet,484,chinese_landscape__132834,0.1056,10
cast,484,chinese_landscape__132834,0.2557,10
stytr2,484,chinese_landscape__132836,0.1689,10
adain,484,chinese_landscape__132836,0.0,10
sanet,484,chinese_landscape__132836,0.1067,10
cast,484,chinese_landscape__132836,0.2536,10
stytr2,484,chinese_landscape__132840,0.3131,10
adain,484,chinese_landscape__132840,0.0,10
sanet,484,chinese_landscape__132840,0.1139,10
cast,484,chinese_landscape__132840,0.125,10
stytr2,484,chinese_landscape__132930,0.4008,10
adain,484,chinese_landscape__132930,0.0,10
sanet,484,chinese_landscape__132930,0.125,10
cast,484,chinese_landscape__132930,0.3029,10
stytr2,484,chinese_landscape__137205,0.2425,10
adain,484,chinese_landscape__137205,0.0,10
sanet,484,chinese_landscape__137205,0.0833,10
cast,484,chinese_landscape__137205,0.2845,10
stytr2,484,chinese_landscape__142574,0.302,10
adain,484,chinese_landscape__142574,0.0,10
sanet,484,chinese_landscape__142574,0.1139,10
cast,484,chinese_landscape__142574,0.2948,10
stytr2,484,chinese_landscape__142578,0.302,10
adain,484,chinese_landscape__142578,0.0,10
sanet,484,chinese_landscape__142578,0.0944,10
cast,484,chinese_landscape__142578,0.2897,10
stytr2,484,chinese_landscape__144829,0.3789,10
adain,484,chinese_landscape__144829,0.0,10
sanet,484,chinese_landscape__144829,0.125,10
cast,484,chinese_landscape__144829,0.3355,10
stytr2,484,chinese_landscape__148342,0.1472,10
adain,484,chinese_landscape__148342,0.0,10
sanet,484,chinese_landscape__148342,0.125,10
cast,484,chinese_landscape__148342,0.3405,10
stytr2,484,mural__img_1082crop_1_0,0.2393,10
adain,484,mural__img_1082crop_1_0,0.0,10
sanet,484,mural__img_1082crop_1_0,0.0861,10
cast,484,mural__img_1082crop_1_0,0.125,10
stytr2,484,mural__img_1224crop_0_0,0.1028,10
adain,484,mural__img_1224crop_0_0,0.0,10
sanet,484,mural__img_1224crop_0_0,0.0722,10
cast,484,mural__img_1224crop_0_0,0.3479,10
stytr2,484,mural__img_1224crop_1_1,0.0833,10
adain,484,mural__img_1224crop_1_1,0.0,10
sanet,484,mural__img_1224crop_1_1,0.05,10
cast,484,mural__img_1224crop_1_1,0.325,10
stytr2,484,mural__img_16crop_0_0,0.1139,10
adain,484,mural__img_16crop_0_0,0.0,10
sanet,484,mural__img_16crop_0_0,0.0833,10
cast,484,mural__img_16crop_0_0,0.1056,10
stytr2,484,mural__img_276crop_1_0,0.2365,10
adain,484,mural__img_276crop_1_0,0.0,10
sanet,484,mural__img_276crop_1_0,0.0944,10
cast,484,mural__img_276crop_1_0,0.0944,10
stytr2,484,mural__img_326crop_1_1,0.1139,10
adain,484,mural__img_326crop_1_1,0.0,10
sanet,484,mural__img_326crop_1_1,0.0833,10
cast,484,mural__img_326crop_1_1,0.125,10
stytr2,484,mural__img_327crop_0_1,0.1056,10
adain,484,mural__img_327crop_0_1,0.0,10
sanet,484,mural__img_327crop_0_1,0.0722,10
cast,484,mural__img_327crop_0_1,0.2845,10
stytr2,484,mural__img_536crop_1_0,0.2139,10
adain,484,mural__img_536crop_1_0,0.0,10
sanet,484,mural__img_536crop_1_0,0.1349,10
cast,484,mural__img_536crop_1_0,0.2845,10
stytr2,484,mural__img_593crop_0_0,0.1139,10
adain,484,mural__img_593crop_0_0,0.0,10
sanet,484,mural__img_593crop_0_0,0.0944,10
cast,484,mural__img_593crop_0_0,0.325,10
stytr2,484,mural__img_739crop_1_1,0.1139,10
adain,484,mural__img_739crop_1_1,0.0,10
sanet,484,mural__img_739crop_1_1,0.0722,10
cast,484,mural__img_739crop_1_1,0.1523,10
stytr2,484,western_painting__met_359775,0.2853,10
adain,484,western_painting__met_359775,0.0,10
sanet,484,western_painting__met_359775,0.0722,10
cast,484,western_painting__met_359775,0.1717,10
stytr2,484,western_painting__met_383787,0.125,10
adain,484,western_painting__met_383787,0.0,10
sanet,484,western_painting__met_383787,0.1139,10
cast,484,western_painting__met_383787,0.2393,10
stytr2,484,western_painting__met_406721,0.125,10
adain,484,western_painting__met_406721,0.0,10
sanet,484,western_painting__met_406721,0.125,10
cast,484,western_painting__met_406721,0.2857,10
stytr2,484,western_painting__met_437769,0.1885,10
adain,484,western_painting__met_437769,0.0,10
sanet,484,western_painting__met_437769,0.0,10
cast,484,western_painting__met_437769,0.1417,10
stytr2,484,western_painting__met_437967,0.1139,10
adain,484,western_painting__met_437967,0.0,10
sanet,484,western_painting__met_437967,0.0833,10
cast,484,western_painting__met_437967,0.2679,10
stytr2,484,western_painting__met_439405,0.1139,10
adain,484,western_painting__met_439405,0.0,10
sanet,484,western_painting__met_439405,0.0,10
cast,484,western_painting__met_439405,0.125,10
stytr2,484,western_painting__met_649693,0.0917,10
adain,484,western_painting__met_649693,0.0,10
sanet,484,western_painting__met_649693,0.0833,10
cast,484,western_painting__met_649693,0.1917,10
stytr2,484,western_painting__met_739494,0.0833,10
adain,484,western_painting__met_739494,0.0,10
sanet,484,western_painting__met_739494,0.0833,10
cast,484,western_painting__met_739494,0.2679,10
stytr2,484,western_painting__met_787672,0.171,10
adain,484,western_painting__met_787672,0.0,10
sanet,484,western_painting__met_787672,0.0944,10
cast,484,western_painting__met_787672,0.1722,10
stytr2,484,western_painting__met_788182,0.1139,10
adain,484,western_painting__met_788182,0.0111,10
sanet,484,western_painting__met_788182,0.1028,10
cast,484,western_painting__met_788182,0.125,10
stytr2,661,chinese_landscape__130942,0.6107,8
adain,661,chinese_landscape__130942,0.2292,8
sanet,661,chinese_landscape__130942,0.3438,8
cast,661,chinese_landscape__130942,0.4442,8
stytr2,661,chinese_landscape__132834,0.2604,8
adain,661,chinese_landscape__132834,0.2135,8
sanet,661,chinese_landscape__132834,0.2604,8
cast,661,chinese_landscape__132834,0.5229,8
stytr2,661,chinese_landscape__132836,0.3604,8
adain,661,chinese_landscape__132836,0.1823,8
sanet,661,chinese_landscape__132836,0.2604,8
cast,661,chinese_landscape__132836,0.4281,8
stytr2,661,chinese_landscape__132840,0.3531,8
adain,661,chinese_landscape__132840,0.1198,8
sanet,661,chinese_landscape__132840,0.3229,8
cast,661,chinese_landscape__132840,0.3318,8
stytr2,661,chinese_landscape__132930,0.4382,8
adain,661,chinese_landscape__132930,0.1064,8
sanet,661,chinese_landscape__132930,0.309,8
cast,661,chinese_landscape__132930,0.3939,8
stytr2,661,chinese_landscape__137205,0.2604,8
adain,661,chinese_landscape__137205,0.0,8
sanet,661,chinese_landscape__137205,0.3292,8
cast,661,chinese_landscape__137205,0.3449,8
stytr2,661,chinese_landscape__142574,0.593,8
adain,661,chinese_landscape__142574,0.1042,8
sanet,661,chinese_landscape__142574,0.2604,8
cast,661,chinese_landscape__142574,0.3438,8
