method,content,style,ocr_sim,n_gt
no_structure_guidance,163,mural__img_1224crop_1_1,0.3393,10
no_structure_guidance,163,mural__img_16crop_0_0,0.4024,10
no_structure_guidance,163,mural__img_326crop_1_1,0.2024,10
no_structure_guidance,163,mural__img_593crop_0_0,0.3243,10
no_structure_guidance,163,mural__img_327crop_0_1,0.2024,10
no_structure_guidance,163,mural__img_536crop_1_0,0.2643,10
no_structure_guidance,163,mural__img_276crop_1_0,0.2049,10
no_structure_guidance,163,western_painting__met_406721,0.4250,10
no_structure_guidance,163,western_painting__met_383787,0.3690,10
no_structure_guidance,163,mural__img_739crop_1_1,0.1774,10
no_structure_guidance,163,western_painting__met_437769,0.2354,10
no_structure_guidance,163,western_painting__met_437967,0.4743,10
no_structure_guidance,163,western_painting__met_359775,0.1893,10
no_structure_guidance,163,western_painting__met_439405,0.3907,10
no_structure_guidance,163,western_painting__met_649693,0.2143,10
no_structure_guidance,163,western_painting__met_739494,0.2643,10
no_structure_guidance,163,western_painting__met_788182,0.3543,10
no_structure_guidance,1670,chinese_landscape__132834,0.8724,4
no_structure_guidance,163,western_painting__met_787672,0.3817,10
no_structure_guidance,1670,chinese_landscape__137205,0.6808,4
no_structure_guidance,1670,chinese_landscape__132836,0.6808,4
no_structure_guidance,1670,chinese_landscape__130942,0.7058,4
no_structure_guidance,1670,chinese_landscape__142578,0.7058,4
no_structure_guidance,1670,chinese_landscape__132840,0.7058,4
no_structure_guidance,1670,chinese_landscape__132930,0.7058,4
no_structure_guidance,1670,chinese_landscape__144829,0.8474,4
no_structure_guidance,1670,mural__img_1082crop_1_0,0.6808,4
no_structure_guidance,1670,chinese_landscape__142574,0.8724,4
no_structure_guidance,1670,mural__img_1224crop_0_0,0.6615,4
no_structure_guidance,1670,chinese_landscape__148342,0.7058,4
no_structure_guidance,1670,mural__img_1224crop_1_1,0.6365,4
no_structure_guidance,1670,mural__img_16crop_0_0,0.7000,4
no_structure_guidance,1670,mural__img_326crop_1_1,0.6808,4
no_structure_guidance,1670,mural__img_327crop_0_1,0.6808,4
no_structure_guidance,1670,mural__img_536crop_1_0,0.6615,4
no_structure_guidance,1670,mural__img_276crop_1_0,0.6808,4
no_structure_guidance,1670,mural__img_593crop_0_0,0.6808,4
no_structure_guidance,1670,mural__img_739crop_1_1,0.7058,4
no_structure_guidance,1670,western_painting__met_359775,0.7000,4
no_structure_guidance,1670,western_painting__met_383787,0.6481,4
no_structure_guidance,1670,western_painting__met_437769,0.5404,4
no_structure_guidance,1670,western_painting__met_406721,0.6481,4
no_structure_guidance,1670,western_painting__met_437967,0.7058,4
no_structure_guidance,1670,western_painting__met_439405,0.5731,4
no_structure_guidance,1670,western_painting__met_649693,0.5596,4
no_structure_guidance,1670,western_painting__met_739494,0.6615,4
no_structure_guidance,1670,western_painting__met_787672,0.6615,4
no_structure_guidance,1670,western_painting__met_788182,0.6615,4
no_structure_guidance,1707,chinese_landscape__130942,0.6667,3
no_structure_guidance,1707,chinese_landscape__132834,0.6061,3
no_structure_guidance,1707,chinese_landscape__142574,0.5926,3
no_structure_guidance,1707,chinese_landscape__132836,0.6061,3
no_structure_guidance,1707,chinese_landscape__132840,0.6000,3
no_structure_guidance,1707,chinese_landscape__132930,0.6296,3
no_structure_guidance,1707,chinese_landscape__137205,0.5185,3
no_structure_guidance,1707,chinese_landscape__144829,0.6061,3
no_structure_guidance,1707,chinese_landscape__142578,0.5185,3
no_structure_guidance,1707,mural__img_1224crop_0_0,0.5185,3
no_structure_guidance,1707,chinese_landscape__148342,0.5185,3
no_structure_guidance,1707,mural__img_1082crop_1_0,0.6000,3
no_structure_guidance,1707,mural__img_1224crop_1_1,0.5556,3
no_structure_guidance,1707,mural__img_16crop_0_0,0.3981,3
no_structure_guidance,1707,mural__img_276crop_1_0,0.2500,3
no_structure_guidance,1707,mural__img_536crop_1_0,0.7185,3
no_structure_guidance,1707,mural__img_326crop_1_1,0.4028,3
no_structure_guidance,1707,mural__img_327crop_0_1,0.6296,3
no_structure_guidance,1707,mural__img_593crop_0_0,0.6593,3
no_structure_guidance,1707,mural__img_739crop_1_1,0.7556,3
no_structure_guidance,1707,western_painting__met_359775,0.5926,3
no_structure_guidance,1707,western_painting__met_406721,0.5556,3
no_structure_guidance,1707,western_painting__met_437769,0.4769,3
no_structure_guidance,1707,western_painting__met_383787,0.6000,3
no_structure_guidance,1707,western_painting__met_437967,0.4769,3
no_structure_guidance,1707,western_painting__met_439405,0.5185,3
no_structure_guidance,1707,western_painting__met_649693,0.6667,3
no_structure_guidance,1707,western_painting__met_739494,0.6398,3
no_structure_guidance,1707,western_painting__met_787672,0.7259,3
no_structure_guidance,1707,western_painting__met_788182,0.5926,3
no_structure_guidance,1899,chinese_landscape__130942,0.7116,9
no_structure_guidance,1899,chinese_landscape__132834,0.6713,9
no_structure_guidance,1899,chinese_landscape__132840,0.6466,9
no_structure_guidance,1899,chinese_landscape__132930,0.6944,9
no_structure_guidance,1899,chinese_landscape__132836,0.6094,9
no_structure_guidance,1899,chinese_landscape__137205,0.4359,9
no_structure_guidance,1899,chinese_landscape__142574,0.7625,9
no_structure_guidance,1899,mural__img_1082crop_1_0,0.4601,9
no_structure_guidance,1899,chinese_landscape__142578,0.7257,9
no_structure_guidance,1899,chinese_landscape__144829,0.7287,9
no_structure_guidance,1899,mural__img_1224crop_0_0,0.3260,9
no_structure_guidance,1899,chinese_landscape__148342,0.6054,9
no_structure_guidance,1899,mural__img_1224crop_1_1,0.4341,9
no_structure_guidance,1899,mural__img_536crop_1_0,0.4971,9
no_structure_guidance,1899,mural__img_16crop_0_0,0.5379,9
no_structure_guidance,1899,mural__img_326crop_1_1,0.4556,9
no_structure_guidance,1899,mural__img_327crop_0_1,0.4482,9
no_structure_guidance,1899,mural__img_276crop_1_0,0.4386,9
no_structure_guidance,1899,mural__img_739crop_1_1,0.4334,9
no_structure_guidance,1899,mural__img_593crop_0_0,0.5267,9
no_structure_guidance,1899,western_painting__met_437769,0.4260,9
no_structure_guidance,1899,western_painting__met_359775,0.3815,9
no_structure_guidance,1899,western_painting__met_406721,0.6372,9
no_structure_guidance,1899,western_painting__met_649693,0.4164,9
no_structure_guidance,1899,western_painting__met_437967,0.5415,9
no_structure_guidance,1899,western_painting__met_383787,0.4378,9
no_structure_guidance,1899,western_painting__met_439405,0.4630,9
no_structure_guidance,1899,western_painting__met_739494,0.5315,9
no_structure_guidance,1899,western_painting__met_788182,0.4378,9
no_structure_guidance,1899,western_painting__met_787672,0.5997,9
no_structure_guidance,2088,chinese_landscape__132840,0.7825,8
no_structure_guidance,2088,chinese_landscape__132836,0.8207,8
no_structure_guidance,2088,chinese_landscape__132930,0.8393,8
no_structure_guidance,2088,chinese_landscape__132834,0.8386,8
no_structure_guidance,2088,chinese_landscape__130942,0.7912,8
no_structure_guidance,2088,chinese_landscape__144829,0.8194,8
no_structure_guidance,2088,chinese_landscape__142574,0.8136,8
no_structure_guidance,2088,chinese_landscape__142578,0.7861,8
no_structure_guidance,2088,chinese_landscape__137205,0.8147,8
no_structure_guidance,2088,mural__img_1224crop_0_0,0.6542,8
no_structure_guidance,2088,chinese_landscape__148342,0.7786,8
no_structure_guidance,2088,mural__img_1082crop_1_0,0.7294,8
no_structure_guidance,2088,mural__img_16crop_0_0,0.4653,8
no_structure_guidance,2088,mural__img_1224crop_1_1,0.5586,8
no_structure_guidance,2088,mural__img_276crop_1_0,0.4238,8
no_structure_guidance,2088,mural__img_536crop_1_0,0.6803,8
no_structure_guidance,2088,mural__img_593crop_0_0,0.7473,8
no_structure_guidance,2088,mural__img_327crop_0_1,0.6053,8
no_structure_guidance,2088,mural__img_326crop_1_1,0.6064,8
no_structure_guidance,2088,western_painting__met_383787,0.6692,8
no_structure_guidance,2088,western_painting__met_406721,0.7324,8
no_structure_guidance,2088,mural__img_739crop_1_1,0.6041,8
no_structure_guidance,2088,western_painting__met_359775,0.7220,8
no_structure_guidance,2088,western_painting__met_437769,0.5411,8
no_structure_guidance,2088,western_painting__met_439405,0.4813,8
no_structure_guidance,2088,western_painting__met_437967,0.6806,8
no_structure_guidance,2088,western_painting__met_739494,0.6152,8
no_structure_guidance,2088,western_painting__met_787672,0.6913,8
no_structure_guidance,2088,western_painting__met_649693,0.7651,8
no_structure_guidance,2088,western_painting__met_788182,0.6880,8
no_structure_guidance,2089,chinese_landscape__130942,0.4338,11
no_structure_guidance,2089,chinese_landscape__132834,0.3645,11
no_structure_guidance,2089,chinese_landscape__142574,0.4788,11
no_structure_guidance,2089,chinese_landscape__142578,0.4771,11
no_structure_guidance,2089,chinese_landscape__132836,0.4346,11
no_structure_guidance,2089,chinese_landscape__132840,0.3888,11
no_structure_guidance,2089,chinese_landscape__137205,0.3558,11
no_structure_guidance,2089,chinese_landscape__144829,0.4409,11
no_structure_guidance,2089,chinese_landscape__132930,0.4853,11
no_structure_guidance,2089,chinese_landscape__148342,0.3548,11
no_structure_guidance,2089,mural__img_1082crop_1_0,0.4182,11
no_structure_guidance,2089,mural__img_1224crop_1_1,0.2684,11
no_structure_guidance,2089,mural__img_326crop_1_1,0.2685,11
no_structure_guidance,2089,mural__img_1224crop_0_0,0.2432,11
no_structure_guidance,2089,mural__img_16crop_0_0,0.3525,11
no_structure_guidance,2089,mural__img_276crop_1_0,0.3204,11
no_structure_guidance,2089,mural__img_593crop_0_0,0.4182,11
no_structure_guidance,2089,mural__img_536crop_1_0,0.4424,11
no_structure_guidance,2089,mural__img_327crop_0_1,0.3503,11
no_structure_guidance,2089,western_painting__met_437769,0.2126,11
no_structure_guidance,2089,western_painting__met_383787,0.2942,11
no_structure_guidance,2089,mural__img_739crop_1_1,0.4289,11
no_structure_guidance,2089,western_painting__met_406721,0.4366,11
no_structure_guidance,2089,western_painting__met_439405,0.2990,11
no_structure_guidance,2089,western_painting__met_649693,0.2017,11
no_structure_guidance,2089,western_painting__met_359775,0.3684,11
no_structure_guidance,2089,western_painting__met_437967,0.4180,11
no_structure_guidance,2089,western_painting__met_787672,0.4245,11
no_structure_guidance,2089,western_painting__met_739494,0.3933,11
no_structure_guidance,2089,western_painting__met_788182,0.3569,11
no_structure_guidance,2144,chinese_landscape__132836,0.5750,5
no_structure_guidance,2144,chinese_landscape__130942,0.5714,5
no_structure_guidance,2144,chinese_landscape__132840,0.5464,5
no_structure_guidance,2144,chinese_landscape__142574,0.6000,5
no_structure_guidance,2144,chinese_landscape__132930,0.4000,5
no_structure_guidance,2144,chinese_landscape__132834,0.6000,5
no_structure_guidance,2144,chinese_landscape__142578,0.4000,5
no_structure_guidance,2144,chinese_landscape__148342,0.4000,5
no_structure_guidance,2144,mural__img_1224crop_0_0,0.6000,5
no_structure_guidance,2144,mural__img_1082crop_1_0,0.6000,5
no_structure_guidance,2144,mural__img_16crop_0_0,0.5000,5
no_structure_guidance,2144,mural__img_1224crop_1_1,0.6000,5
no_structure_guidance,2144,chinese_landscape__137205,0.5214,5
no_structure_guidance,2144,chinese_landscape__144829,0.5179,5
no_structure_guidance,2144,mural__img_276crop_1_0,0.6150,5
no_structure_guidance,2144,mural__img_327crop_0_1,0.6000,5
no_structure_guidance,2144,mural__img_326crop_1_1,0.5750,5
no_structure_guidance,2144,western_painting__met_359775,0.3000,5
no_structure_guidance,2144,western_painting__met_383787,0.3250,5
no_structure_guidance,2144,mural__img_536crop_1_0,0.6000,5
no_structure_guidance,2144,western_painting__met_437769,0.1714,5
no_structure_guidance,2144,mural__img_739crop_1_1,0.5750,5
no_structure_guidance,2144,western_painting__met_406721,0.7217,5
no_structure_guidance,2144,mural__img_593crop_0_0,0.6000,5
no_structure_guidance,2144,western_painting__met_437967,0.5214,5
no_structure_guidance,2144,western_painting__met_439405,0.2714,5
no_structure_guidance,2144,western_painting__met_787672,0.5429,5
no_structure_guidance,2144,western_painting__met_649693,0.3750,5
no_structure_guidance,2144,western_painting__met_788182,0.3556,5
no_structure_guidance,2144,western_painting__met_739494,0.3500,5
no_structure_guidance,2197,chinese_landscape__132834,0.5947,6
no_structure_guidance,2197,chinese_landscape__132836,0.5679,6
no_structure_guidance,2197,chinese_landscape__142578,0.5953,6
no_structure_guidance,2197,chinese_landscape__130942,0.6447,6
no_structure_guidance,2197,chinese_landscape__132840,0.5575,6
no_structure_guidance,2197,chinese_landscape__142574,0.6423,6
no_structure_guidance,2197,chinese_landscape__137205,0.6110,6
no_structure_guidance,2197,mural__img_1082crop_1_0,0.5634,6
no_structure_guidance,2197,chinese_landscape__144829,0.5947,6
no_structure_guidance,2197,chinese_landscape__132930,0.6795,6
no_structure_guidance,2197,chinese_landscape__148342,0.7003,6
no_structure_guidance,2197,mural__img_276crop_1_0,0.4057,6
no_structure_guidance,2197,mural__img_1224crop_0_0,0.2917,6
no_structure_guidance,2197,mural__img_1224crop_1_1,0.2812,6
no_structure_guidance,2197,mural__img_16crop_0_0,0.5590,6
no_structure_guidance,2197,mural__img_327crop_0_1,0.6006,6
no_structure_guidance,2197,mural__img_536crop_1_0,0.5971,6
no_structure_guidance,2197,mural__img_326crop_1_1,0.4786,6
no_structure_guidance,2197,mural__img_593crop_0_0,0.3125,6
no_structure_guidance,2197,mural__img_739crop_1_1,0.5902,6
no_structure_guidance,2197,western_painting__met_439405,0.5345,6
no_structure_guidance,2197,western_painting__met_406721,0.5947,6
no_structure_guidance,2197,western_painting__met_359775,0.5902,6
no_structure_guidance,2197,western_painting__met_383787,0.5902,6
no_structure_guidance,2197,western_painting__met_437769,0.5530,6
no_structure_guidance,2197,western_painting__met_649693,0.4012,6
no_structure_guidance,2197,western_painting__met_739494,0.6215,6
no_structure_guidance,2197,western_painting__met_437967,0.6215,6
no_structure_guidance,2197,western_painting__met_787672,0.5054,6
no_structure_guidance,2197,western_painting__met_788182,0.5694,6
no_structure_guidance,2245,chinese_landscape__132840,0.7429,7
no_structure_guidance,2245,chinese_landscape__142574,0.7643,7
no_structure_guidance,2245,chinese_landscape__132834,0.7551,7
no_structure_guidance,2245,chinese_landscape__130942,0.7643,7
no_structure_guidance,2245,chinese_landscape__132836,0.7643,7
no_structure_guidance,2245,chinese_landscape__132930,0.7847,7
no_structure_guidance,2245,chinese_landscape__137205,0.7464,7
no_structure_guidance,2245,chinese_landscape__142578,0.7643,7
no_structure_guidance,2245,mural__img_1082crop_1_0,0.7619,7
no_structure_guidance,2245,mural__img_16crop_0_0,0.6454,7
no_structure_guidance,2245,chinese_landscape__148342,0.7643,7
no_structure_guidance,2245,mural__img_1224crop_0_0,0.6454,7
no_structure_guidance,2245,chinese_landscape__144829,0.7847,7
no_structure_guidance,2245,mural__img_1224crop_1_1,0.6478,7
no_structure_guidance,2245,mural__img_326crop_1_1,0.2976,7
no_structure_guidance,2245,mural__img_327crop_0_1,0.3929,7
no_structure_guidance,2245,mural__img_276crop_1_0,0.6063,7
no_structure_guidance,2245,mural__img_593crop_0_0,0.7551,7
no_structure_guidance,2245,mural__img_536crop_1_0,0.5893,7
no_structure_guidance,2245,western_painting__met_359775,0.7847,7
no_structure_guidance,2245,western_painting__met_383787,0.7429,7
no_structure_guidance,2245,mural__img_739crop_1_1,0.3929,7
no_structure_guidance,2245,western_painting__met_439405,0.6310,7
no_structure_guidance,2245,western_painting__met_649693,0.3690,7
no_structure_guidance,2245,western_painting__met_437967,0.6643,7
no_structure_guidance,2245,western_painting__met_406721,0.5952,7
no_structure_guidance,2245,western_painting__met_437769,0.4430,7
no_structure_guidance,2245,western_painting__met_739494,0.7250,7
no_structure_guidance,2245,western_painting__met_788182,0.5952,7
no_structure_guidance,2245,western_painting__met_787672,0.7918,7
no_structure_guidance,2247,chinese_landscape__132930,0.9714,7
no_structure_guidance,2247,chinese_landscape__132836,0.9536,7
no_structure_guidance,2247,chinese_landscape__130942,0.9714,7
no_structure_guidance,2247,chinese_landscape__142574,0.9714,7
no_structure_guidance,2247,chinese_landscape__132840,0.9250,7
no_structure_guidance,2247,chinese_landscape__132834,0.9393,7
no_structure_guidance,2247,chinese_landscape__142578,0.9714,7
no_structure_guidance,2247,chinese_landscape__137205,0.9107,7
no_structure_guidance,2247,chinese_landscape__148342,0.9393,7
no_structure_guidance,2247,mural__img_1082crop_1_0,0.9536,7
no_structure_guidance,2247,mural__img_1224crop_1_1,0.9250,7
no_structure_guidance,2247,chinese_landscape__144829,0.9714,7
no_structure_guidance,2247,mural__img_1224crop_0_0,0.8786,7
no_structure_guidance,2247,mural__img_327crop_0_1,0.8602,7
no_structure_guidance,2247,mural__img_276crop_1_0,0.6913,7
no_structure_guidance,2247,mural__img_326crop_1_1,0.7347,7
no_structure_guidance,2247,mural__img_16crop_0_0,0.9107,7
no_structure_guidance,2247,western_painting__met_359775,0.9107,7
no_structure_guidance,2247,western_painting__met_383787,0.8923,7
no_structure_guidance,2247,mural__img_536crop_1_0,0.9250,7
no_structure_guidance,2247,mural__img_593crop_0_0,0.9714,7
no_structure_guidance,2247,mural__img_739crop_1_1,0.9571,7
no_structure_guidance,2247,western_painting__met_406721,0.8852,7
no_structure_guidance,2247,western_painting__met_437769,0.9214,7
no_structure_guidance,2247,western_painting__met_649693,0.9714,7
no_structure_guidance,2247,western_painting__met_788182,0.9250,7
no_structure_guidance,2247,western_painting__met_739494,0.8638,7
no_structure_guidance,2247,western_painting__met_437967,0.9036,7
no_structure_guidance,2247,western_painting__met_439405,0.9357,7
no_structure_guidance,2247,western_painting__met_787672,0.9250,7
no_structure_guidance,2290,chinese_landscape__130942,0.5000,4
no_structure_guidance,2290,chinese_landscape__132834,0.7500,4
no_structure_guidance,2290,chinese_landscape__142574,0.5000,4
no_structure_guidance,2290,chinese_landscape__132840,0.7500,4
no_structure_guidance,2290,chinese_landscape__132836,0.7500,4
no_structure_guidance,2290,chinese_landscape__144829,0.5000,4
no_structure_guidance,2290,chinese_landscape__142578,0.5000,4
no_structure_guidance,2290,chinese_landscape__148342,0.5000,4
no_structure_guidance,2290,chinese_landscape__137205,0.5000,4
no_structure_guidance,2290,chinese_landscape__132930,0.6667,4
no_structure_guidance,2290,mural__img_16crop_0_0,0.6167,4
no_structure_guidance,2290,mural__img_1082crop_1_0,0.5000,4
no_structure_guidance,2290,mural__img_276crop_1_0,0.5810,4
no_structure_guidance,2290,mural__img_1224crop_0_0,0.5333,4
no_structure_guidance,2290,mural__img_327crop_0_1,0.5333,4
no_structure_guidance,2290,mural__img_536crop_1_0,0.5000,4
no_structure_guidance,2290,mural__img_326crop_1_1,0.4500,4
no_structure_guidance,2290,mural__img_1224crop_1_1,0.6667,4
no_structure_guidance,2290,mural__img_739crop_1_1,0.5333,4
no_structure_guidance,2290,mural__img_593crop_0_0,0.4500,4
no_structure_guidance,2290,western_painting__met_383787,0.5000,4
no_structure_guidance,2290,western_painting__met_359775,0.5000,4
no_structure_guidance,2290,western_painting__met_437769,0.4500,4
no_structure_guidance,2290,western_painting__met_406721,0.6667,4
no_structure_guidance,2290,western_painting__met_649693,0.5000,4
no_structure_guidance,2290,western_painting__met_788182,0.6667,4
no_structure_guidance,2290,western_painting__met_437967,0.4500,4
no_structure_guidance,2290,western_painting__met_439405,0.4500,4
no_structure_guidance,2290,western_painting__met_787672,0.6667,4
no_structure_guidance,2290,western_painting__met_739494,0.5000,4
no_structure_guidance,2333,chinese_landscape__132834,0.4708,12
no_structure_guidance,2333,chinese_landscape__137205,0.3590,12
no_structure_guidance,2333,chinese_landscape__130942,0.5854,12
no_structure_guidance,2333,chinese_landscape__132840,0.4125,12
no_structure_guidance,2333,chinese_landscape__132930,0.5417,12
no_structure_guidance,2333,chinese_landscape__132836,0.4542,12
no_structure_guidance,2333,chinese_landscape__142574,0.5542,12
no_structure_guidance,2333,chinese_landscape__144829,0.4979,12
no_structure_guidance,2333,chinese_landscape__142578,0.5824,12
no_structure_guidance,2333,mural__img_1224crop_0_0,0.4568,12
no_structure_guidance,2333,chinese_landscape__148342,0.4935,12
no_structure_guidance,2333,mural__img_1082crop_1_0,0.4321,12
no_structure_guidance,2333,mural__img_1224crop_1_1,0.4631,12
no_structure_guidance,2333,mural__img_326crop_1_1,0.3180,12
no_structure_guidance,2333,mural__img_593crop_0_0,0.4714,12
no_structure_guidance,2333,mural__img_16crop_0_0,0.3275,12
no_structure_guidance,2333,mural__img_739crop_1_1,0.3893,12
no_structure_guidance,2333,mural__img_536crop_1_0,0.4062,12
no_structure_guidance,2333,mural__img_276crop_1_0,0.2878,12
no_structure_guidance,2333,mural__img_327crop_0_1,0.2783,12
no_structure_guidance,2333,western_painting__met_383787,0.3119,12
no_structure_guidance,2333,western_painting__met_406721,0.3952,12
no_structure_guidance,2333,western_painting__met_437769,0.3672,12
no_structure_guidance,2333,western_painting__met_439405,0.2330,12
no_structure_guidance,2333,western_painting__met_739494,0.2592,12
no_structure_guidance,2333,western_painting__met_359775,0.2949,12
no_structure_guidance,2333,western_painting__met_437967,0.3143,12
no_structure_guidance,2333,western_painting__met_649693,0.2652,12
no_structure_guidance,2333,western_painting__met_787672,0.4780,12
no_structure_guidance,2333,western_painting__met_788182,0.4167,12
no_structure_guidance,2448,chinese_landscape__132836,0.5139,6
no_structure_guidance,2448,chinese_landscape__142574,0.6111,6
no_structure_guidance,2448,chinese_landscape__132840,0.3056,6
no_structure_guidance,2448,chinese_landscape__132930,0.6042,6
no_structure_guidance,2448,chinese_landscape__142578,0.6458,6
no_structure_guidance,2448,chinese_landscape__132834,0.3056,6
no_structure_guidance,2448,chinese_landscape__130942,0.5139,6
no_structure_guidance,2448,chinese_landscape__148342,0.6667,6
no_structure_guidance,2448,mural__img_1224crop_0_0,0.1667,6
no_structure_guidance,2448,chinese_landscape__144829,0.6556,6
no_structure_guidance,2448,mural__img_1082crop_1_0,0.3056,6
no_structure_guidance,2448,chinese_landscape__137205,0.1667,6
no_structure_guidance,2448,mural__img_326crop_1_1,0.2778,6
no_structure_guidance,2448,mural__img_276crop_1_0,0.3056,6
no_structure_guidance,2448,mural__img_16crop_0_0,0.3148,6
no_structure_guidance,2448,mural__img_1224crop_1_1,0.1667,6
no_structure_guidance,2448,mural__img_536crop_1_0,0.2778,6
no_structure_guidance,2448,mural__img_593crop_0_0,0.3056,6
no_structure_guidance,2448,mural__img_739crop_1_1,0.4468,6
no_structure_guidance,2448,western_painting__met_383787,0.3056,6
no_structure_guidance,2448,western_painting__met_437967,0.2593,6
no_structure_guidance,2448,western_painting__met_437769,0.1667,6
no_structure_guidance,2448,mural__img_327crop_0_1,0.1667,6
no_structure_guidance,2448,western_painting__met_406721,0.2778,6
no_structure_guidance,2448,western_painting__met_359775,0.4190,6
no_structure_guidance,2448,western_painting__met_649693,0.1667,6
no_structure_guidance,2448,western_painting__met_439405,0.2315,6
no_structure_guidance,2448,western_painting__met_739494,0.2778,6
no_structure_guidance,2448,western_painting__met_788182,0.2857,6
no_structure_guidance,2448,western_painting__met_787672,0.4352,6
no_structure_guidance,2507,chinese_landscape__132836,0.9272,4
no_structure_guidance,2507,chinese_landscape__132930,0.9451,4
no_structure_guidance,2507,chinese_landscape__130942,0.9080,4
no_structure_guidance,2507,chinese_landscape__132840,0.8887,4
no_structure_guidance,2507,chinese_landscape__132834,0.9093,4
no_structure_guidance,2507,chinese_landscape__137205,0.8544,4
no_structure_guidance,2507,chinese_landscape__142574,0.9451,4
no_structure_guidance,2507,chinese_landscape__148342,0.9080,4
no_structure_guidance,2507,chinese_landscape__142578,0.9451,4
no_structure_guidance,2507,chinese_landscape__144829,0.9451,4
no_structure_guidance,2507,mural__img_1082crop_1_0,0.6964,4
no_structure_guidance,2507,mural__img_1224crop_1_1,0.7788,4
no_structure_guidance,2507,mural__img_1224crop_0_0,0.8352,4
no_structure_guidance,2507,mural__img_327crop_0_1,0.8901,4
no_structure_guidance,2507,mural__img_16crop_0_0,0.8401,4
no_structure_guidance,2507,mural__img_276crop_1_0,0.8093,4
no_structure_guidance,2507,mural__img_536crop_1_0,0.8580,4
no_structure_guidance,2507,mural__img_326crop_1_1,0.8195,4
no_structure_guidance,2507,mural__img_593crop_0_0,0.9258,4
no_structure_guidance,2507,western_painting__met_406721,0.8901,4
no_structure_guidance,2507,mural__img_739crop_1_1,0.8901,4
no_structure_guidance,2507,western_painting__met_359775,0.8709,4
no_structure_guidance,2507,western_painting__met_437967,0.9272,4
no_structure_guidance,2507,western_painting__met_383787,0.8709,4
no_structure_guidance,2507,western_painting__met_437769,0.8887,4
no_structure_guidance,2507,western_painting__met_739494,0.9258,4
no_structure_guidance,2507,western_painting__met_788182,0.8887,4
no_structure_guidance,2507,western_painting__met_787672,0.7967,4
no_structure_guidance,2507,western_painting__met_439405,0.8887,4
no_structure_guidance,2507,western_painting__met_649693,0.8338,4
no_structure_guidance,2548,chinese_landscape__132834,0.9190,6
no_structure_guidance,2548,chinese_landscape__132836,0.9389,6
no_structure_guidance,2548,chinese_landscape__130942,0.9524,6
no_structure_guidance,2548,chinese_landscape__132840,0.9389,6
no_structure_guidance,2548,chinese_landscape__132930,0.8000,6
no_structure_guidance,2548,chinese_landscape__137205,0.8413,6
no_structure_guidance,2548,chinese_landscape__142574,0.8556,6
no_structure_guidance,2548,chinese_landscape__142578,0.8000,6
no_structure_guidance,2548,chinese_landscape__144829,0.8819,6
no_structure_guidance,2548,chinese_landscape__148342,0.8000,6
no_structure_guidance,2548,mural__img_1082crop_1_0,0.9389,6
no_structure_guidance,2548,mural__img_1224crop_0_0,0.9167,6
no_structure_guidance,2548,mural__img_276crop_1_0,0.6250,6
no_structure_guidance,2548,mural__img_1224crop_1_1,0.9306,6
no_structure_guidance,2548,mural__img_16crop_0_0,0.7778,6
no_structure_guidance,2548,mural__img_326crop_1_1,0.6111,6
no_structure_guidance,2548,mural__img_536crop_1_0,0.9167,6
no_structure_guidance,2548,mural__img_593crop_0_0,0.7778,6
no_structure_guidance,2548,mural__img_739crop_1_1,0.7222,6
no_structure_guidance,2548,mural__img_327crop_0_1,0.7361,6
no_structure_guidance,2548,western_painting__met_359775,0.8000,6
no_structure_guidance,2548,western_painting__met_383787,0.7778,6
no_structure_guidance,2548,western_painting__met_406721,0.8000,6
no_structure_guidance,2548,western_painting__met_437967,0.8000,6
no_structure_guidance,2548,western_painting__met_649693,0.9056,6
no_structure_guidance,2548,western_painting__met_437769,0.7917,6
no_structure_guidance,2548,western_painting__met_787672,0.9190,6
no_structure_guidance,2548,western_painting__met_739494,0.8611,6
no_structure_guidance,2548,western_painting__met_439405,0.7361,6
no_structure_guidance,2548,western_painting__met_788182,0.8000,6
no_structure_guidance,2561,chinese_landscape__130942,0.4688,4
no_structure_guidance,2561,chinese_landscape__132834,0.5000,4
no_structure_guidance,2561,chinese_landscape__132840,0.6875,4
no_structure_guidance,2561,chinese_landscape__132930,0.7188,4
no_structure_guidance,2561,chinese_landscape__132836,0.7188,4
no_structure_guidance,2561,chinese_landscape__142574,0.7188,4
no_structure_guidance,2561,chinese_landscape__137205,0.7188,4
no_structure_guidance,2561,chinese_landscape__142578,0.7188,4
no_structure_guidance,2561,chinese_landscape__144829,0.7188,4
no_structure_guidance,2561,mural__img_1082crop_1_0,0.6354,4
no_structure_guidance,2561,mural__img_1224crop_0_0,0.4688,4
no_structure_guidance,2561,mural__img_276crop_1_0,0.2500,4
no_structure_guidance,2561,mural__img_326crop_1_1,0.4330,4
no_structure_guidance,2561,mural__img_1224crop_1_1,0.6354,4
no_structure_guidance,2561,chinese_landscape__148342,0.7188,4
no_structure_guidance,2561,mural__img_327crop_0_1,0.7188,4
no_structure_guidance,2561,mural__img_16crop_0_0,0.4688,4
no_structure_guidance,2561,mural__img_536crop_1_0,0.7188,4
no_structure_guidance,2561,mural__img_593crop_0_0,0.7222,4
no_structure_guidance,2561,mural__img_739crop_1_1,0.6354,4
no_structure_guidance,2561,western_painting__met_437967,0.4643,4
